Step,Type,Amount,nameOrig,oldBal,newBal,nameDest,oldBalDest,newBalDest,isFraud,isFlaggedFraud,TransactionId,Timestamp,Payment Method,Status,UserId,LoginTime,DeviceType,Browser,Geolocation,Activity
22,CASH_OUT,7129.77,cf7e2ea7-380e-4bf1-a24b-a6aed4d3c3de,7555.0,425.22999999999956,df587acb-eab8-454c-9bab-c2b903ac7c40,2775.35,-4354.42,0,0,aab178e9-b200-4d7f-896b-2ed50a064bc8,2024-03-28 08:11:37.925548,Credit Card,Pending,74b8b7c3-cedd-48e9-89a4-1d8d89e1370e,2024-06-12 03:30:45.772417,Tablet,Edge,DE,Through buy series writer find suddenly.
15,TRANSFER,3921.94,b8e725cd-d6c3-494a-beb5-14863f2a8865,12422.01,8500.07,57b44c1d-4d61-4775-8bf0-ae4ae34c9084,1977.5,5899.4400000000005,0,0,4d232477-6f85-4fe6-b65b-bedabac13f86,2024-03-20 17:00:07.297643,Bank Transfer,Completed,419cb124-c8b1-475b-adee-876ab3d5a784,2024-06-18 05:47:40.935247,Tablet,Firefox,UK,Become of middle culture agree industry value thank.
17,TRANSFER,3562.55,05fee214-1676-45ba-a0fe-a5a6be1eb412,11290.06,7727.509999999999,c20bd2ca-55af-40b5-8741-04402ccfc221,10074.64,13637.189999999999,0,0,2b4b46de-e647-4013-a4c1-0418bde07cc7,2024-07-10 20:26:32.854490,Mobile Payment,Pending,75f7071e-c977-4cf3-9d36-40224056fcf8,2024-06-08 13:54:11.874527,Mobile,Edge,US,Star choice event officer serious force.
4,DEBIT,117.41,947262b4-71fd-4701-b529-06f7b297dcaa,13326.79,13209.380000000001,e49016f5-4b94-44a2-a83f-2730b6aec919,7135.14,7252.55,0,0,9e435f27-7567-40c6-bfca-9525200c7df8,2024-05-26 06:34:46.236042,Mobile Payment,Failed,76057362-f870-4515-8d9c-86996c86a126,2024-03-23 13:48:11.693874,Desktop,Safari,US,Director cell individual month safe.
27,CASH_IN,7132.08,33eb0d6e-b473-4909-8a74-73c3d435c896,5242.78,12374.86,c94ad94f-63dc-42cc-9580-5dbbf66f12f7,17548.24,24680.32,0,0,a99d73a0-c798-4794-9a58-f1f5845dedea,2024-03-25 23:38:54.842588,Debit Card,Failed,1f1d50e7-fafc-4d9b-bb1c-3e3baf7275c6,2024-01-20 05:17:51.058421,Desktop,Chrome,DE,Pretty if fear ready.
6,DEBIT,6554.26,8e929074-7db0-4f97-ab1e-5fda3fd03d77,5461.08,-1093.1800000000003,468275c7-c1a6-4b3d-8308-e645689cf25c,15343.89,21898.15,0,0,deb15bcc-9d94-4006-abde-0b1d4341719c,2024-06-24 20:31:47.795074,Credit Card,Completed,65cb5e02-cf4e-4b70-ac5d-0c525bf1a877,2024-05-15 18:43:30.452392,Mobile,Firefox,US,Task opportunity real follow hear.
1,CASH_OUT,3332.04,a52d52c5-2a52-4adf-94ea-99c02f6cc114,3641.46,309.4200000000001,baaad71a-2780-4050-adfe-cbb1793ef462,15294.66,11962.619999999999,0,0,e0d387c6-4375-471e-b895-a6504defdbc3,2024-03-25 00:17:00.198134,Debit Card,Completed,b34c1579-bbad-4e84-af67-1aaefc0f7cfd,2024-04-24 09:07:15.345540,Desktop,Firefox,US,Range method our officer.
12,TRANSFER,4914.24,8ccb4c8f-c9e8-45f2-8513-ebd21b75a5d7,213.04,-4701.2,9ceb24a1-4541-4003-ac1c-c9a951793da8,17577.16,22491.4,0,0,53a370e9-c993-4ee3-91e0-3b062ecbdf20,2024-04-16 06:51:03.660604,Credit Card,Pending,64a4cdb5-d98c-4aea-b6ed-79c1b9defb5a,2024-05-05 14:58:18.450542,Desktop,Safari,CA,Sing to Republican light long.
17,CASH_OUT,4065.23,35a19d8d-362e-4b28-8a7f-6cfdd5ab222e,11240.93,7175.700000000001,eed1a170-617b-4056-b938-978cbb530c29,4906.42,841.19,0,0,b50e0772-3f64-44af-a650-5973bd61f49e,2024-02-21 00:23:07.298120,Bank Transfer,Completed,57d9bcfc-e7fc-4a73-847b-142756e96c2d,2024-03-21 08:07:48.340689,Tablet,Chrome,UK,City quickly not under career.
21,CASH_IN,2029.27,1c40c7f8-1faa-4986-b384-8d1a86a42b93,11108.64,13137.91,461c7cf0-8a5f-4f53-9d9b-551c0b0244ae,7433.9,9463.17,0,0,699eb60e-5181-48d9-b03d-28cce95597b7,2024-05-17 06:56:51.956158,Debit Card,Completed,1c7b1aa9-b509-41d8-99b1-563113b008a6,2024-05-01 08:30:24.467834,Mobile,Edge,US,Sell fear bring area.
21,TRANSFER,5458.65,0a7aa54c-457d-4411-bed6-2a5d14a40a69,1592.32,-3866.33,24ccf765-2cd9-4f30-9b9e-fb0346973300,14645.53,20104.18,0,0,8fea2854-3d0e-4547-b4a0-be06ecaf38ca,2024-04-09 08:17:11.518322,Bank Transfer,Completed,41b88ff7-75ba-41a4-8b67-5492f02887f5,2024-06-01 08:54:36.515614,Desktop,Safari,UK,High fear through store author.
14,CASH_IN,622.76,c3618d63-31e4-4e24-b5e6-67a7c64097fa,16690.05,17312.809999999998,9bf8bd6c-b4df-4b12-8eec-1ed41a8e2890,13584.0,14206.76,0,0,8d5a9c77-28ea-459b-9981-34008ce10c79,2024-03-28 15:52:37.653351,Mobile Payment,Failed,51930df1-89a6-4cda-95e9-8207c4ec6962,2024-05-19 09:47:16.488700,Desktop,Chrome,FR,West important store add relationship sell ever.
21,CASH_IN,4867.27,51f6dbdd-e40a-4af4-a2a8-c5457d951b2c,16650.31,21517.58,31d27cb2-9ea7-42b7-b0e7-5c8aed3cf4fe,11401.39,16268.66,0,0,193385ac-4365-42cc-8f1e-dd769b0cda65,2024-06-18 11:18:38.873799,Mobile Payment,Failed,923640d0-6334-4ff7-ad3d-e48d0469c0ce,2024-04-23 23:38:38.563119,Desktop,Edge,FR,Heart artist simple act school perhaps what.
18,CASH_IN,9302.91,223b9b0a-9a35-4a5a-a52d-1cb7b75d87d1,122.82,9425.73,4715d6da-9d8e-435f-8e16-681637d8ad16,9290.73,18593.64,0,0,f9e1d796-7f33-4506-9b21-ef1247439656,2024-07-01 04:19:33.093076,Bank Transfer,Completed,11720bf4-84b5-4af9-a24b-067183740ea9,2024-06-27 14:03:40.989121,Tablet,Safari,UK,Medical agency ball its local interview daughter.
21,PAYMENT,5495.19,37f52c40-e25f-4e7a-8f97-c61d92d1c90a,8042.28,2547.09,32100f43-789b-4810-af43-4f474f43cd2c,1448.39,6943.58,0,0,abc444c2-abf5-4e12-a725-e5fc450ca5d5,2024-06-11 16:54:49.953840,Credit Card,Pending,60c68c71-0b55-4bdd-9d93-061c2c968077,2024-05-10 23:16:54.978881,Desktop,Safari,FR,Language boy also watch human.
14,TRANSFER,5690.59,6487a2b1-1f1e-4b5b-95f7-0974555479bf,12533.37,6842.780000000001,fb074047-ba7d-48b3-9d94-1ad15f14310a,4263.66,9954.25,0,0,7358118b-ef5d-48fb-ae1b-40ae13e0a869,2024-03-29 19:21:27.279859,Mobile Payment,Completed,01e4750c-e22a-48f5-a808-127226663c00,2024-02-21 08:58:41.418072,Desktop,Firefox,DE,Test kid happy right girl.
15,TRANSFER,5592.01,59c4e7a0-b0ed-4019-81a3-306c60e77917,9640.48,4048.4699999999993,c9c0c405-54ae-4d16-b5f9-6fdfb10f1cc4,2692.68,8284.69,0,0,36e86d79-e92e-4a2b-97ce-a07bbc056341,2024-04-09 16:07:22.949957,Bank Transfer,Pending,28842f46-ad33-4140-bf9f-b73708cd1927,2024-06-13 22:30:45.965855,Mobile,Firefox,FR,View music away quickly change action institution.
29,TRANSFER,8009.03,1ea25c9e-8e98-4b98-8c6c-f6708953f504,5961.31,-2047.7199999999993,83dacad4-a622-4e95-9c9b-30a27b272811,7348.9,15357.93,0,0,1a11084f-7207-4875-95e9-54cdab06cafb,2024-03-14 06:02:57.123646,Mobile Payment,Pending,fc89173c-780c-42f8-90af-17dc916e2963,2024-01-15 18:09:46.120075,Mobile,Edge,FR,Join town art decide individual air.
27,DEBIT,8131.46,f3c9f5f0-0889-441e-b6e3-56f330e7916b,2845.52,-5285.9400000000005,c5fd0afd-0880-4d2f-96e5-df0acd856745,2789.48,10920.94,0,0,44275a11-bbae-44ba-83ba-bbf0595e93ce,2024-03-08 12:29:02.082214,Bank Transfer,Completed,222f1582-52e6-45b6-ace1-56d780280185,2024-06-17 23:42:01.303382,Desktop,Edge,US,Effect huge cut computer agreement.
30,DEBIT,4463.62,f2ef5ee8-c29f-4460-8837-d67f7ddd96bf,5540.53,1076.9099999999999,e36b3bcf-6166-4a29-a55b-8f0e7fa6db33,17304.8,21768.42,0,0,f82f51fc-7b17-413f-8ca5-8916aa736495,2024-01-27 17:47:25.248121,Debit Card,Pending,d92576f6-0305-489f-b467-332f8851a6e0,2024-02-21 13:41:03.330237,Mobile,Chrome,DE,Through science tree of month.
8,PAYMENT,7424.26,04e175e9-55a2-441d-a7a3-57c0e6b033e4,18954.2,11529.94,f3226050-bf15-4710-bbc8-5b3e39940099,13484.18,20908.440000000002,0,0,c668b70b-5f10-43e2-8170-79d500f2f52c,2024-04-18 21:36:34.690656,Mobile Payment,Pending,42ee8800-05b9-40d0-93ce-46d8094aa0b2,2024-01-28 02:43:16.829646,Desktop,Safari,CA,Identify me necessary economy about.
2,CASH_OUT,1175.96,b8cb8ddb-5e7b-4aa3-a966-405b6502abd1,7498.23,6322.2699999999995,6e5b0ffa-7c95-4ed2-a3ac-b339679190d0,14243.56,13067.599999999999,0,0,007e16c6-0431-43fd-93eb-fd4a54740ffb,2024-07-08 01:04:41.980374,Mobile Payment,Pending,a15f4b56-25b8-462b-b46b-4b2cc6aa3cf0,2024-01-04 01:27:20.807576,Desktop,Edge,UK,Order school down card son.
19,DEBIT,1339.59,5b2773d8-55e2-48b1-95f4-7e462acf976a,9378.15,8038.5599999999995,215c0629-a3c7-4dfb-ab7e-fadee77a6c28,2206.56,3546.1499999999996,0,0,e77d44c2-8fe0-4cbb-9e92-9b185c6ffb34,2024-06-10 04:34:32.207293,Debit Card,Failed,e3c7c750-ef85-4be9-b236-153905159797,2024-03-26 20:36:04.553106,Tablet,Safari,FR,Record upon identify modern.
26,DEBIT,5506.56,e15b5859-f43a-4dda-9be1-15691e1a410d,10239.52,4732.96,c33dfb36-5e56-4150-b3ac-6759f417865b,2729.75,8236.310000000001,0,0,f1a0f138-7e54-4e14-91eb-b5382ab81f23,2024-03-26 00:28:27.853712,Mobile Payment,Completed,77de29fc-e442-473b-bc4f-3da65558331a,2024-06-17 13:49:04.028636,Desktop,Safari,UK,All recently executive control citizen accept church.
13,TRANSFER,5112.0,533832d8-b653-43a6-8f36-8f7075791f3e,11972.34,6860.34,34b43dcb-0ca4-442e-b8fe-fac435745f07,10548.84,15660.84,0,0,c305c776-9775-40ea-8716-e438c6392f00,2024-04-12 01:42:54.998178,Bank Transfer,Failed,d3d99943-78e7-4ffd-a98e-0247bf8f1d9f,2024-05-08 01:05:39.870008,Desktop,Chrome,US,Industry happy truth entire ok.
5,PAYMENT,4457.93,db305e2e-6f80-4954-98ec-daa75f341a79,5016.18,558.25,f72476b9-8740-49d6-b3e5-d7b4329a9306,13709.13,18167.059999999998,0,0,f73a06f5-c70c-452f-95df-688e97818d78,2024-06-24 20:00:59.015775,Debit Card,Pending,7e167297-082f-4161-8215-5eb69d56af38,2024-03-29 18:35:55.756186,Desktop,Chrome,DE,Foreign education return in need campaign six history.
4,CASH_IN,4516.66,4efcfa9d-2103-4e78-82df-1812423c98b0,14982.61,19499.27,d3f8603f-85d9-4791-9422-8228fff6e148,19406.41,23923.07,0,0,b0e621bf-1fc3-4f20-bee0-94cb81277926,2024-02-16 01:44:38.729945,Mobile Payment,Failed,369eebaf-f03c-4235-9aab-335c3b68bd8e,2024-02-19 05:42:17.373081,Mobile,Chrome,UK,Game mission course true.
27,PAYMENT,1293.9,73c47d90-c505-4da2-96a8-52ce93a6e4d4,11525.81,10231.91,a30679c7-93a4-4998-95e7-96ef6edd38dd,309.4,1603.3000000000002,0,0,b296b4e8-3996-42f8-862f-2c2fdb568401,2024-03-12 04:17:37.025179,Mobile Payment,Completed,a2dfca5c-2b2b-41f7-9183-78fe1f1acb80,2024-04-27 22:56:38.044957,Tablet,Safari,UK,Interesting fill such enter.
23,CASH_OUT,4345.1,bcb103df-6ac6-4bb9-983b-6ee4d74f073f,6981.47,2636.37,22648626-9209-448a-9d88-c60ee5f74153,6597.88,2252.7799999999997,0,0,0605e43f-0154-4cb2-a7dc-7fd5f783ea22,2024-05-08 16:47:25.575300,Mobile Payment,Failed,41c798a2-9469-4d5c-afb5-01ad93900ca8,2024-06-07 04:07:57.305331,Desktop,Firefox,FR,Trial knowledge notice case hold name.
12,PAYMENT,185.15,aeaa0cf3-36e0-4c2a-840b-e503857679ea,19512.16,19327.01,da9d22d5-3832-4b45-8005-87acf0a6deed,18387.49,18572.640000000003,0,0,6c0ee45d-7506-4d6f-9e3c-b1fce0d23cab,2024-04-06 11:57:22.595025,Mobile Payment,Completed,6dd59f39-af6a-40ab-b2dd-aad7bcd110fd,2024-04-02 22:59:10.609736,Desktop,Safari,UK,Analysis music technology stop black name.
20,TRANSFER,1419.89,e4d3f181-1f02-4e1b-b506-81a1cfbdd62b,10275.71,8855.82,cbafd4ca-7000-4547-942a-0c0a064d4a01,8207.86,9627.75,0,0,736a3041-f37c-4a23-a834-ed1f4c652ed9,2024-07-05 16:30:18.289451,Debit Card,Failed,74883538-7594-406d-ac9c-2e7e8384e877,2024-05-19 04:05:35.131500,Desktop,Firefox,DE,Order appear nice yard.
14,TRANSFER,5009.07,f8fedda8-af76-409d-8c80-247c5a18ed2f,2066.95,-2942.12,a4e7a937-e3b2-4bfe-b68d-e7760b0e6a54,15475.01,20484.08,0,0,00da4bad-46f3-45dd-afe3-49f034fc16fb,2024-03-14 21:01:44.545821,Bank Transfer,Completed,27eb5c8c-bd65-4dc6-be96-e906e5133b8a,2024-04-11 07:47:44.233321,Tablet,Edge,FR,Run more interesting last after cause simple.
15,CASH_OUT,5203.22,a3d65b96-c503-461d-bf83-f84c62b945ac,15611.27,10408.05,d378cfd2-a088-4beb-9295-3bfd298cb5dd,11897.32,6694.099999999999,0,0,ecb272b5-fccc-4ed8-a44f-4980ec433827,2024-04-14 18:48:11.877289,Mobile Payment,Pending,d40aadac-e494-4935-912a-4fb727b4f8b2,2024-07-10 23:37:52.567981,Mobile,Chrome,US,Bar enter you car.
18,CASH_OUT,553.78,02a4db01-3759-47b5-b367-6745bdcc35a6,6860.56,6306.780000000001,63c88149-5d37-4e80-8123-905ad15b450d,4528.05,3974.2700000000004,0,0,22cd060e-693a-45c9-a66a-f229c6e5dcb0,2024-06-09 07:44:45.751916,Mobile Payment,Failed,d8e40de8-0e4d-4f7c-b4a1-e3f3b313d922,2024-02-20 17:51:16.354743,Mobile,Chrome,US,Road onto power production expect phone.
1,CASH_OUT,6057.01,2b6f0f64-4aeb-49a6-a5d8-73288f3919ac,4710.79,-1346.2200000000003,947424de-9299-41b5-af72-ca11f95426bc,9997.29,3940.2800000000007,0,0,1299ddca-529f-4602-9ddf-235117bbff04,2024-02-22 05:53:44.955083,Mobile Payment,Completed,782753ee-ea6a-4683-98b6-c3bacdde7b1b,2024-01-16 09:17:57.682386,Mobile,Safari,DE,Study where somebody study difference.
11,CASH_OUT,268.99,1f1a1ece-570a-489b-8b90-4a79c8d060e9,16419.67,16150.679999999998,e944852a-897b-43c2-8b1d-c64acaa4827c,1625.72,1356.73,0,0,1df5c6be-4c48-4320-aaff-7b605e477436,2024-03-27 05:50:35.404370,Credit Card,Completed,4b13f772-b40d-41fc-bff3-81ed18ca27eb,2024-01-30 07:01:17.316959,Mobile,Chrome,CA,Effect between ability player.
22,TRANSFER,142.77,947c7674-2f3f-459c-b568-5bc4b62b32f0,2691.14,2548.37,e4efd49f-780d-4dc6-91b4-2f084e3f493d,11101.96,11244.73,0,0,05c0b02c-23cc-4a8b-a30f-949a5ff370c5,2024-06-12 20:27:01.167500,Bank Transfer,Pending,268edacd-ec46-4976-87bd-1e1169b24ab9,2024-02-11 02:13:09.244130,Mobile,Chrome,UK,Eat short put month.
3,DEBIT,1660.32,54447551-5b1a-4b44-9573-0d347de881ae,12017.86,10357.54,b4f818e2-b77f-4414-9349-92c7d598a40a,12770.11,14430.43,0,0,107b330f-48eb-4711-815c-fd241f3e1f63,2024-04-16 19:48:46.848205,Credit Card,Pending,c97132e3-0144-4a5a-b817-f82e3fe4d5df,2024-01-15 08:19:29.373147,Tablet,Firefox,FR,Vote mission today career black.
18,DEBIT,1030.24,148b2194-669a-4ad5-8a9f-216a9da1bfb0,9910.83,8880.59,d22ab8ec-08e7-46d8-87d2-3c3eb38fb093,3389.74,4419.98,0,0,b2aa6ea7-7a24-4e25-89fc-bd2e897b6f05,2024-03-04 12:23:10.434074,Debit Card,Failed,5b850f40-07fc-4cf9-ab6c-0346e848ca6a,2024-04-12 16:02:47.337591,Tablet,Chrome,US,As myself improve including until loss.
6,DEBIT,734.65,b913d49d-5086-4d12-a224-5d648d787dcf,16990.38,16255.730000000001,b7c99663-fb86-453e-9fb2-2161adb9fda0,5520.48,6255.129999999999,0,0,2e54ca22-1757-4975-acc5-a3da82f37d19,2024-05-18 12:14:14.234805,Debit Card,Completed,6aeab50d-36a4-4536-9ab1-11f072ca557c,2024-03-22 06:42:17.129327,Mobile,Firefox,FR,Yourself probably green.
5,CASH_IN,6309.74,2fff5755-52e4-42c9-b2e7-082d8d9c9981,2289.75,8599.49,2557b26b-1298-4a36-b9bd-619d6fb181ca,10014.89,16324.63,0,0,e892bcff-16cc-4b6c-b814-a19816c1a914,2024-06-04 10:44:35.287247,Mobile Payment,Failed,cc23a030-45b2-4d49-8856-f7c9b11b877a,2024-01-30 15:34:31.155610,Desktop,Safari,DE,Natural could worry go.
14,PAYMENT,1091.29,f2163fa8-03b0-4051-94bd-4792bbc36fed,5644.36,4553.07,deef7e87-5dd0-499d-9945-ba5ae9d340a6,14338.44,15429.73,0,0,25cb10f4-5858-4a6e-a8c5-1faae5cdb105,2024-04-17 15:31:54.627865,Bank Transfer,Failed,fb97c411-b6ab-4775-9ac2-6bca3b8eff24,2024-03-19 11:24:25.711643,Tablet,Chrome,FR,Determine development any special.
3,PAYMENT,1925.83,f4cd7496-f0dd-4e3c-bea3-8c08c0c95465,18345.84,16420.010000000002,347000af-4d4d-4aa7-95fd-6ac607d4dd6a,16061.27,17987.1,0,0,7333eb5f-b5a1-4854-a3cc-8a57b0585ed4,2024-05-12 10:58:12.291797,Debit Card,Completed,61d48531-6e44-40c8-9b71-00cd2fb1ea6a,2024-03-10 12:23:46.401826,Mobile,Safari,DE,Peace save condition boy three decade available.
22,TRANSFER,5204.26,2edc47d1-515a-4458-ba96-08144c179622,16132.21,10927.949999999999,55d08115-d103-49e7-9d19-993c13f20d0d,594.91,5799.17,0,0,0a10207b-7513-493f-a6d3-ac163b83a0e8,2024-04-26 03:26:08.947920,Credit Card,Completed,c5b3bf70-34b3-41fa-9e8a-02c0e6cd1da4,2024-07-02 06:36:09.699351,Mobile,Edge,DE,Major painting three vote federal senior.
8,TRANSFER,1654.27,13c1b4f1-f735-440a-9337-8dc9f89529a4,14492.54,12838.27,a44f96e7-0c18-47af-8446-70316d57d7e4,3941.63,5595.9,0,0,e36ce5cf-3614-4d02-b3e2-49f1e7b37d6d,2024-03-19 19:42:13.185576,Debit Card,Completed,a1232bb6-55ae-4734-a55c-cdbd97dd92da,2024-02-04 21:25:27.927075,Desktop,Edge,DE,Most mother personal price better week school.
2,TRANSFER,1706.32,83e3a808-48cf-48e5-9a43-07f272e251d1,8335.43,6629.110000000001,f1774398-b9c6-4eda-adc2-6dbbff4ed1af,13775.75,15482.07,0,0,ee5f79e5-bf72-4319-8f01-aca6cbf2a586,2024-05-04 13:25:26.994058,Debit Card,Failed,d4a73270-730e-41f8-88e8-422a8e83e3e2,2024-05-28 23:52:57.012006,Mobile,Chrome,FR,Management friend must technology hold bill news.
26,DEBIT,1152.37,bd5f8d20-1ff7-4006-99d4-84a978765a68,886.29,-266.0799999999999,f5575df1-e2c1-474c-85af-70ad4706076d,16336.58,17488.95,0,0,c98cb600-b7a3-4a6a-b6ec-efba4e50df9f,2024-06-15 21:13:55.129595,Bank Transfer,Failed,c329769c-c109-4367-b5ee-16b365a9da9b,2024-01-24 18:45:03.756356,Tablet,Firefox,CA,Truth eight seek style include.
18,CASH_OUT,1862.55,956497bb-42bb-40ad-bd52-5fa3ac61ce1a,11427.88,9565.33,b6ee01f1-b394-40e7-bbef-fc5ec3c554a0,6899.59,5037.04,0,0,e43675a5-a1da-4c10-b545-287ead6cf80a,2024-02-21 02:24:23.684263,Credit Card,Completed,ee7d520a-941e-4e4b-b7e8-b170c629d767,2024-06-15 02:36:17.561884,Tablet,Edge,DE,Turn answer else line hotel little.
11,DEBIT,2349.19,c0f835ac-8ce1-4870-a237-e747729d3fa6,6886.08,4536.889999999999,e0af6ca2-994c-42ab-b6a3-e1c29b9f70d8,9923.55,12272.74,0,0,c7830d61-529c-4209-ad77-5eedb20eb58b,2024-07-13 03:11:14.507528,Bank Transfer,Pending,177774c5-e930-4ff7-a024-aaaa7a5cced1,2024-02-02 09:46:29.629621,Tablet,Chrome,UK,May enjoy apply goal.
19,CASH_OUT,9250.56,231f8b5a-1fac-4c30-aabf-ba883d4cd5c3,16302.66,7052.1,582d941f-161d-44b3-abfc-79f39a2e6286,1101.3,-8149.259999999999,0,0,2015d3d2-57e8-4009-ae2a-2582f97b7b38,2024-06-30 15:19:03.148831,Debit Card,Completed,ee7d2a29-b1fb-442b-a50a-b5a759447efb,2024-01-27 05:04:31.384747,Mobile,Edge,US,Book really appear billion.
4,PAYMENT,5405.91,232e7fc2-9409-4929-a3de-3f6b02f4e004,7827.93,2422.0200000000004,7528f25b-857a-47f8-ba7c-4fb0aa17a739,954.19,6360.1,0,0,65d92e61-64a2-49bb-b92d-5f81cf99e297,2024-04-08 01:44:07.085696,Mobile Payment,Completed,c083c9b2-9743-4078-a31b-652b0e9e5f78,2024-03-09 14:29:55.877198,Desktop,Safari,DE,Visit turn forward.
22,CASH_OUT,3816.2,1342db01-1d9e-4a60-9bf5-f2c377075f78,14668.39,10852.189999999999,89735c1d-ad1d-4d62-ac32-657bc0ffd232,10803.16,6986.96,0,0,525b4532-5114-49fc-9aef-c008facb69aa,2024-02-23 18:04:02.232415,Mobile Payment,Failed,9297cfcc-5582-4c97-a7df-d6525429fbd3,2024-05-10 23:32:28.620066,Tablet,Chrome,FR,Four skin usually important understand some increase accept.
21,PAYMENT,5551.16,15277f58-c1af-4878-9741-6e9c2f87fdb7,1743.52,-3807.64,7ff55d92-14dd-411d-877c-4230449b4a31,13802.17,19353.33,0,0,9aa1fca6-a95a-415e-9cc4-ea466f34ce1f,2024-04-10 01:51:30.952109,Bank Transfer,Completed,720ed641-5c51-4014-aa61-1531388bc02a,2024-01-02 05:14:27.157930,Desktop,Edge,FR,Drug apply structure possible occur during.
6,TRANSFER,5454.95,486a498a-d4fc-4b1d-8be4-802165be9e6c,14148.32,8693.369999999999,2f295ca3-c9cf-4d78-8fe0-bfb3d3498f1a,10977.12,16432.07,0,0,c575370e-66a3-498f-a83d-e0b6bebc3dd8,2024-05-11 07:27:09.900556,Mobile Payment,Failed,730018ad-47bd-46c3-aca7-7a74ea75748e,2024-01-17 18:43:51.423448,Tablet,Firefox,DE,This eat pass.
11,PAYMENT,6266.71,a49f6a9b-565e-477c-8df1-bd6df8d02854,16152.5,9885.79,620c2d4c-3afc-46f6-bea5-8fbfd2a66f2c,14507.88,20774.59,0,0,9c915576-8a55-4a74-aefb-2be982b141cc,2024-04-20 22:19:33.251117,Credit Card,Failed,32f7fb10-6aea-4dc8-8f14-9040024352bc,2024-07-16 03:03:34.468566,Desktop,Edge,CA,All race wear system which write trouble.
12,TRANSFER,8813.81,0c39626e-eb10-4055-8649-bf2de1f4f895,18152.34,9338.53,3296b240-5b39-4dea-82c0-b64116b09b31,509.61,9323.42,0,0,29d2c08a-1e26-4768-a02d-955cd36b45a7,2024-05-30 10:32:37.383770,Debit Card,Pending,9ab1d1ac-a105-4e71-899a-b0f217a6ed5c,2024-02-14 17:55:41.662990,Desktop,Chrome,DE,Growth baby church six matter name smile.
1,PAYMENT,5405.43,cd2cb91d-c409-4640-af5c-450d41b98f47,11654.93,6249.5,0b7e8918-5055-4a6c-a141-526b2597e538,10718.63,16124.06,0,0,aeb19b2f-567d-49f6-8530-477a3bcd7472,2024-03-08 20:51:12.277349,Mobile Payment,Completed,9ed10f9f-4de8-47cd-a995-78739900ad42,2024-02-16 23:10:12.998463,Desktop,Edge,UK,Say interesting whatever system base so join.
23,CASH_OUT,4385.96,6c94f7bd-334d-4cb7-93a0-b2724dbb8c7e,11526.74,7140.78,b09ce247-7f6f-4b02-b11e-e2d6e7daadd0,9589.42,5203.46,0,0,a31d10d3-4df4-4691-9fa3-024ed3d521fc,2024-02-05 11:29:40.746242,Credit Card,Failed,a2781820-9845-4f6f-b294-5d384ae7d81f,2024-02-13 01:46:15.557172,Tablet,Edge,UK,Work clear cut decade there career deal only.
24,DEBIT,4733.7,6f5c49d8-35c1-4351-b77c-d28e75fdac41,7915.46,3181.76,ad6cd9a7-9f2d-452a-bfc9-25791d0343c9,2841.24,7574.94,0,0,0dec7d2c-2b91-4fdd-8d81-2c28278a4170,2024-06-14 21:49:12.554337,Credit Card,Pending,33171faf-1f65-4d4f-910d-b1893d03eca4,2024-01-22 05:41:18.369233,Desktop,Edge,FR,Establish audience paper worker certainly.
16,PAYMENT,3129.95,f557e6c0-71da-412b-b1e5-0ef36a0c0b83,7694.35,4564.400000000001,1bbd909e-0969-4e50-82a3-0ca9e4c8a9c9,5919.85,9049.8,0,0,21d5d91f-eea4-4c65-8088-769cd423729d,2024-04-09 14:38:29.047891,Mobile Payment,Pending,ae780a32-da65-43ff-a765-62baad5e45ca,2024-03-14 19:27:28.883172,Mobile,Chrome,CA,Opportunity task bar true game alone.
15,PAYMENT,3726.29,97608eb7-98c0-4369-9b5d-86667eb370e5,15051.73,11325.439999999999,c2f3521e-1376-43ec-9a89-9d23e8fd06b1,5352.77,9079.060000000001,0,0,5e1aec8c-f6a7-49a1-88de-00e48ece364e,2024-05-20 11:07:24.425077,Mobile Payment,Completed,43b73587-5777-4ee1-9e29-7313afe004e7,2024-04-07 14:35:04.106958,Mobile,Chrome,FR,Event actually wide feeling.
18,PAYMENT,9922.43,5c0c70d9-4af9-49a3-809e-51a6a9b193b8,11104.4,1181.9699999999993,478a22b8-8945-49a8-bda1-bb9c2e18e924,13246.99,23169.42,0,0,31acffbe-46af-4213-9208-39c033604ab7,2024-03-23 17:02:41.524126,Mobile Payment,Failed,df88f4d3-84e4-49e5-b091-f0ebc409ebb0,2024-06-23 00:43:27.868389,Desktop,Firefox,UK,Themselves condition last sell wait force.
2,CASH_IN,7741.68,1402f304-aec7-4007-909f-1150ffc83ceb,8386.92,16128.6,c1c75024-e0a7-4fdf-8314-cd2fc07b4515,8382.02,16123.7,0,0,6075cde4-b49c-4f83-baa9-09e0b6070b00,2024-03-17 07:40:45.577602,Debit Card,Completed,4d9efbfd-c88b-4a71-91d6-1b87ac34cfa7,2024-04-28 13:19:03.502823,Mobile,Chrome,CA,Top task sign.
29,PAYMENT,3906.87,f1ccf2d9-c0d8-4d2d-9935-bbca16a02cbd,1156.7,-2750.17,424be975-c383-464a-9169-8c1b21aefcd8,7083.02,10989.89,0,0,335bb11e-d7dc-4191-9d8a-c1a3560beb33,2024-05-07 17:16:43.914011,Credit Card,Failed,dcfc6c19-ad54-47c6-968b-3326c0c014bd,2024-02-26 17:30:30.821146,Desktop,Chrome,FR,Wide detail view truth.
