Type,Amount,oldBal,newBal,oldBalDest,newBalDest,isFraud,DeviceType,Browser,Geolocation,Hour,Day,Month,IsBusinessHours,NormalizedAmount,AmountPercentage,OriginBalanceChange,DestBalanceChange,BalanceDifference,IsCommonDevice,IsCommonBrowser
2,5828.23,11455.26,5627.030000000001,5458.29,11286.52,0,0,0,3,7,23,3,0,0.5087375810255702,50.87375810255702,-5828.23,5828.2300000000005,11656.46,1,1
5,510.44,11935.44,11425.0,7663.81,8174.25,0,2,0,4,4,14,6,0,0.04276316891803586,4.276316891803586,-510.4400000000005,510.4399999999996,1020.8800000000001,1,1
2,1518.91,12181.64,10662.73,16805.13,18324.04,0,1,2,4,17,12,4,1,0.12467823066264784,12.467823066264785,-1518.9099999999999,1518.9099999999999,3037.8199999999997,1,0
5,7357.17,19039.1,11681.929999999998,7785.03,15142.2,0,1,3,0,19,30,4,0,0.3864039579624057,38.64039579624057,-7357.17,7357.170000000001,14714.34,1,1
1,7827.85,14128.86,6301.01,8.14,-7819.71,1,1,1,4,6,6,7,0,0.5539934578261922,55.39934578261922,-7827.85,-7827.85,0.0,1,1
5,426.49,10452.77,10026.28,2724.96,3151.45,0,1,3,4,23,1,4,0,0.04079772177884151,4.079772177884151,-426.4899999999998,426.4899999999998,852.9799999999996,1,1
4,9666.6,8457.66,-1208.9400000000005,17713.27,27379.870000000003,0,0,1,3,23,11,2,0,1.1428051251616687,114.28051251616687,-9666.6,9666.600000000002,19333.200000000004,1,1
4,1571.67,10634.4,9062.73,8709.73,10281.4,0,2,2,1,10,8,3,1,0.1477772345186829,14.77772345186829,-1571.67,1571.67,3143.34,1,0
2,4671.88,3017.62,-1654.2600000000002,10726.59,15398.47,0,2,3,0,23,27,3,0,1.5476873538239329,154.7687353823933,-4671.88,4671.879999999999,9343.759999999998,1,1
3,2225.96,9354.97,11580.93,13417.45,15643.41,0,0,1,3,10,4,7,1,0.23791867652418724,23.791867652418723,2225.960000000001,2225.959999999999,1.8189894035458565e-12,1,1
2,1635.93,18916.84,17280.91,83.29,1719.22,0,1,3,1,16,17,3,1,0.08647551728950029,8.64755172895003,-1635.9300000000003,1635.93,3271.8600000000006,1,1
4,3917.17,15457.81,11540.64,9508.15,13425.32,0,2,0,0,17,20,5,1,0.2533940193326653,25.33940193326653,-3917.17,3917.17,7834.34,1,1
2,2926.98,6969.98,4043.0,11108.56,14035.54,0,1,1,4,19,26,2,0,0.4198807054388336,41.98807054388336,-2926.9799999999996,2926.9800000000014,5853.960000000001,1,1
3,2547.89,11177.72,13725.61,7436.48,9984.37,1,1,3,0,19,26,4,0,0.2279232327135844,22.792323271358438,2547.8900000000012,2547.8900000000012,0.0,1,1
3,7876.97,18889.98,26766.95,7494.84,15371.81,1,2,0,4,5,25,4,0,0.4169698978030785,41.69698978030785,7876.970000000001,7876.969999999999,1.8189894035458565e-12,1,1
2,5636.79,17391.3,11754.509999999998,5764.16,11400.95,0,2,1,0,3,12,3,0,0.3240968704541665,32.40968704541665,-5636.790000000001,5636.790000000001,11273.580000000002,1,1
3,7949.59,13591.53,21541.120000000003,5181.06,13130.65,0,0,0,1,3,12,1,0,0.5848499138865244,58.48499138865244,7949.590000000002,7949.589999999999,2.7284841053187847e-12,1,1
4,117.76,6600.11,6482.349999999999,13140.21,13257.97,0,2,2,4,0,1,2,0,0.017839423975664702,1.78394239756647,-117.76000000000022,117.76000000000022,235.52000000000044,1,0
4,9323.2,1231.55,-8091.650000000001,13337.0,22660.2,0,2,1,3,10,14,3,1,7.564155612348384,756.4155612348384,-9323.2,9323.2,18646.4,1,1
1,8750.82,8498.9,-251.92000000000007,11176.57,2425.75,1,0,3,3,4,5,2,0,1.0295203472982035,102.95203472982035,-8750.82,-8750.82,0.0,1,1
2,7349.44,1061.87,-6287.57,19065.14,26414.58,0,1,1,2,22,15,3,0,6.91471205321441,691.4712053214411,-7349.44,7349.440000000002,14698.880000000001,1,1
3,3976.88,9435.26,13412.14,19024.37,23001.25,0,0,1,4,15,5,4,1,0.42144663245819847,42.14466324581985,3976.879999999999,3976.880000000001,1.8189894035458565e-12,1,1
2,451.61,12542.05,12090.44,15518.56,15970.17,0,1,2,0,13,3,7,1,0.036004799470623176,3.6004799470623174,-451.60999999999876,451.6100000000006,903.2199999999993,1,0
4,6320.7,12585.5,6264.8,14678.58,20999.28,0,2,2,2,5,10,3,0,0.5021809081158384,50.218090811583835,-6320.7,6320.699999999999,12641.399999999998,1,0
5,5067.7,4355.27,-712.4299999999994,3945.82,9013.52,0,2,2,0,6,9,5,0,1.1633117322847297,116.33117322847298,-5067.7,5067.700000000001,10135.400000000001,1,0
4,8248.3,10286.06,2037.76,5214.41,13462.71,0,1,0,3,8,20,3,0,0.8018131516682123,80.18131516682124,-8248.3,8248.3,16496.6,1,1
1,2189.27,16952.16,14762.89,14075.69,11886.42,1,0,3,2,4,24,1,0,0.1291363969902956,12.913639699029561,-2189.2700000000004,-2189.2700000000004,0.0,1,1
1,9121.2,12843.57,3722.369999999999,18556.15,9434.95,1,1,2,2,17,28,1,1,0.7101210861866143,71.01210861866143,-9121.2,-9121.2,0.0,1,0
3,1036.8,2316.74,3353.54,11854.56,12891.36,0,0,2,0,18,4,7,0,0.4473323151000544,44.73323151000544,1036.8000000000002,1036.800000000001,9.094947017729282e-13,1,0
2,2601.38,16070.57,13469.19,5292.39,7893.77,0,2,0,4,18,10,1,0,0.16186222005690795,16.186222005690794,-2601.379999999999,2601.38,5202.759999999999,1,1
1,5564.67,8465.2,2900.5300000000007,9424.7,3860.0300000000007,1,0,2,3,12,16,1,1,0.6572807162599513,65.72807162599513,-5564.67,-5564.67,0.0,1,0
4,5456.32,15974.63,10518.31,12006.78,17463.1,0,1,2,3,7,15,5,0,0.3415402084299649,34.15402084299649,-5456.32,5456.319999999998,10912.639999999998,1,0
4,6137.34,18505.78,12368.44,19281.02,25418.36,0,2,1,1,20,31,3,0,0.33162657145111146,33.16265714511115,-6137.339999999998,6137.34,12274.679999999998,1,1
2,645.42,16094.27,15448.85,8010.33,8655.75,0,0,2,0,17,6,1,1,0.040099979683472224,4.009997968347222,-645.4200000000001,645.4200000000001,1290.8400000000001,1,0
3,9926.62,7756.74,17683.36,13654.87,23581.49,1,2,1,0,1,28,2,0,1.2795762683461938,127.95762683461938,9926.62,9926.62,0.0,1,1
4,3119.6,9397.76,6278.16,10262.49,13382.09,0,1,2,3,0,8,5,0,0.331916125105865,33.1916125105865,-3119.6000000000004,3119.6000000000004,6239.200000000001,1,0
2,6432.68,13168.84,6736.16,11579.23,18011.91,0,2,0,2,10,30,1,1,0.48844025439944605,48.8440254399446,-6432.68,6432.68,12865.36,1,1
4,8522.69,15385.24,6862.549999999999,3433.74,11956.43,0,2,3,0,1,19,3,0,0.5539163564327607,55.391635643276075,-8522.69,8522.69,17045.38,1,1
5,9131.73,9998.82,867.0900000000001,9716.56,18848.29,0,1,1,3,3,1,5,0,0.9131894374098734,91.31894374098734,-9131.73,9131.730000000001,18263.46,1,1
2,6709.04,762.23,-5946.81,2197.19,8906.23,0,2,1,2,8,25,6,0,8.790325327882814,879.0325327882814,-6709.040000000001,6709.039999999999,13418.08,1,1
1,5368.47,6017.25,648.7799999999997,16293.45,10924.98,0,0,0,0,2,21,2,0,0.892031736800565,89.20317368005651,-5368.47,-5368.470000000001,9.094947017729282e-13,1,1
1,4117.57,17534.09,13416.52,5977.15,1859.58,1,2,2,4,17,23,1,1,0.23481886890800102,23.4818868908001,-4117.57,-4117.57,0.0,1,0
3,7363.9,16945.8,24309.7,17201.52,24565.42,1,1,3,3,6,20,7,0,0.4345304128212996,43.45304128212996,7363.9000000000015,7363.899999999998,3.637978807091713e-12,1,1
1,927.99,1362.08,434.0899999999999,19194.5,18266.51,0,2,0,0,4,20,3,0,0.6808037679373184,68.08037679373184,-927.99,-927.9900000000016,1.5916157281026244e-12,1,1
5,7187.98,6583.54,-604.4399999999996,9719.16,16907.14,0,1,0,0,7,25,7,0,1.091644974440128,109.1644974440128,-7187.98,7187.98,14375.96,1,1
5,5924.7,18892.07,12967.37,10885.02,16809.72,0,2,3,0,14,21,4,1,0.3135911739066229,31.359117390662288,-5924.699999999999,5924.700000000001,11849.4,1,1
1,8367.34,2851.86,-5515.48,9165.6,798.2600000000002,1,0,1,0,10,27,3,1,2.932965515307446,293.2965515307446,-8367.34,-8367.34,0.0,1,1
3,3033.03,1582.83,4615.860000000001,13206.85,16239.88,1,1,3,4,10,22,5,1,1.9149971903550256,191.49971903550255,3033.0300000000007,3033.029999999999,1.8189894035458565e-12,1,1
1,7354.05,9165.1,1811.05,19796.51,12442.46,0,0,1,1,11,16,5,1,0.8023095973205616,80.23095973205616,-7354.05,-7354.049999999999,9.094947017729282e-13,1,1
1,4630.08,15673.33,11043.25,4149.59,-480.4899999999998,1,1,0,3,13,11,5,1,0.2953925303346299,29.53925303346299,-4630.08,-4630.08,0.0,1,1
5,2373.88,18168.71,15794.829999999998,19274.0,21647.88,0,0,2,1,12,3,3,1,0.1306504066383008,13.06504066383008,-2373.880000000001,2373.880000000001,4747.760000000002,1,0
1,946.99,7261.43,6314.4400000000005,2660.65,1713.66,0,1,2,2,10,6,1,1,0.1303957490812304,13.039574908123038,-946.9899999999998,-946.99,2.2737367544323206e-13,1,0
3,5753.26,13361.75,19115.01,19270.8,25024.06,0,0,1,0,11,19,1,1,0.43054461095208696,43.054461095208694,5753.259999999998,5753.260000000002,3.637978807091713e-12,1,1
4,4146.97,8211.83,4064.86,391.78,4538.75,0,2,1,4,1,14,5,0,0.5049380055352418,50.49380055352418,-4146.969999999999,4146.97,8293.939999999999,1,1
1,3351.69,3034.51,-317.17999999999984,3099.96,-251.73,1,1,1,3,11,27,2,1,1.1041604211483407,110.41604211483407,-3351.69,-3351.69,0.0,1,1
1,8831.05,12652.63,3821.58,763.11,-8067.94,1,0,0,3,6,2,2,0,0.6979064505600369,69.79064505600368,-8831.05,-8831.05,0.0,1,1
5,8465.3,10914.31,2449.01,19977.5,28442.8,0,1,1,4,20,9,2,0,0.7755437087906802,77.55437087906802,-8465.3,8465.3,16930.6,1,1
1,3249.63,6412.23,3162.5999999999995,18625.44,15375.809999999998,0,0,3,2,5,17,3,0,0.5067072286507736,50.67072286507736,-3249.63,-3249.630000000001,9.094947017729282e-13,1,1
2,95.45,8478.15,8382.699999999999,19456.73,19552.18,0,0,1,1,2,15,2,0,0.011257024583832107,1.1257024583832107,-95.45000000000073,95.45000000000073,190.90000000000146,1,1
4,6323.15,3112.18,-3210.97,5906.51,12229.66,0,0,1,4,8,3,7,0,2.031090396315022,203.10903963150218,-6323.15,6323.15,12646.3,1,1
2,3860.44,16075.21,12214.77,296.67,4157.11,0,2,3,2,9,25,7,1,0.24013371310775364,24.013371310775362,-3860.4399999999987,3860.4399999999996,7720.879999999998,1,1
3,4349.18,10386.7,14735.88,3087.94,7437.120000000001,1,2,2,1,2,29,1,0,0.4186855608074935,41.86855608074935,4349.1799999999985,4349.18,1.8189894035458565e-12,1,0
2,521.26,15990.37,15469.11,16584.87,17106.129999999997,0,0,3,2,13,19,5,1,0.03259633164638177,3.259633164638177,-521.2600000000002,521.2599999999984,1042.5199999999986,1,1
1,794.87,18719.35,17924.48,15821.2,15026.33,0,2,0,2,18,10,6,0,0.04246021041273267,4.246021041273267,-794.869999999999,-794.8700000000008,1.8189894035458565e-12,1,1
1,6053.59,18464.62,12411.03,12826.14,6772.549999999999,1,0,3,2,21,27,3,0,0.32783031384811345,32.783031384811345,-6053.589999999998,-6053.59,1.8189894035458565e-12,1,1
3,6942.15,226.31,7168.46,6255.75,13197.9,1,0,2,1,19,10,4,0,30.54045136597598,3054.045136597598,6942.15,6942.15,0.0,1,0
3,2130.09,5612.78,7742.87,14797.82,16927.91,1,2,3,1,2,10,1,0,0.3794395220332824,37.94395220332824,2130.09,2130.09,0.0,1,1
5,3365.02,4129.79,764.77,2370.03,5735.05,0,2,0,2,15,25,5,1,0.8146189953979748,81.46189953979747,-3365.02,3365.02,6730.04,1,1
2,7558.74,2390.94,-5167.799999999999,1105.86,8664.6,0,0,1,1,6,21,4,0,3.160087627616077,316.0087627616077,-7558.74,7558.740000000001,15117.48,1,1
2,6507.41,14629.21,8121.799999999999,3396.26,9903.67,0,0,3,0,16,14,4,1,0.44479265847858646,44.47926584785865,-6507.41,6507.41,13014.82,1,1
3,3374.68,11859.91,15234.59,18381.69,21756.37,1,0,2,4,7,1,7,0,0.2845211708039265,28.452117080392654,3374.6800000000003,3374.6800000000003,0.0,1,0
3,7438.77,783.06,8221.83,15999.32,23438.09,1,1,1,3,2,24,2,0,9.487500956559447,948.7500956559447,7438.77,7438.77,0.0,1,1
4,3795.55,11388.26,7592.71,14014.46,17810.01,0,2,1,0,1,21,3,0,0.33325694557855384,33.325694557855385,-3795.55,3795.5499999999993,7591.099999999999,1,1
5,148.79,15396.2,15247.41,3723.47,3872.26,0,0,0,0,12,8,6,1,0.009663445301743174,0.9663445301743173,-148.79000000000087,148.79000000000042,297.5800000000013,1,1
3,404.78,10292.69,10697.47,19614.56,20019.34,0,0,2,3,23,31,1,0,0.039323119309013575,3.9323119309013577,404.77999999999884,404.77999999999884,0.0,1,0
1,7782.71,11731.12,3948.4100000000008,9976.94,2194.2300000000005,1,0,0,2,6,9,4,0,0.6633677459828232,66.33677459828232,-7782.71,-7782.71,0.0,1,1
5,1570.39,14971.26,13400.87,3314.77,4885.16,0,2,2,1,3,17,1,0,0.10488663702073034,10.488663702073033,-1570.3899999999994,1570.3899999999999,3140.7799999999993,1,0
4,7038.23,10800.15,3761.92,18608.52,25646.75,0,2,3,1,10,29,5,1,0.6516185776514538,65.16185776514538,-7038.23,7038.23,14076.46,1,1
3,2101.08,2271.04,4372.12,2421.54,4522.62,1,0,0,0,18,18,2,0,0.9247548458653897,92.47548458653897,2101.08,2101.08,0.0,1,1
4,9108.66,10856.04,1747.380000000001,15570.96,24679.62,0,1,3,1,5,27,5,0,0.83896347439081,83.896347439081,-9108.66,9108.66,18217.32,1,1
3,7178.19,15339.07,22517.26,6300.95,13479.14,0,0,2,2,6,19,3,0,0.4679372388783102,46.79372388783102,7178.189999999999,7178.19,9.094947017729282e-13,1,0
4,3156.03,10583.76,7427.73,14664.84,17820.87,0,2,1,4,23,27,1,0,0.2981673651551854,29.81673651551854,-3156.0300000000007,3156.029999999999,6312.0599999999995,1,1
1,1444.68,458.67,-986.01,16820.9,15376.22,0,0,2,4,16,1,1,1,3.142863358496313,314.28633584963126,-1444.68,-1444.680000000002,2.0463630789890885e-12,1,0
2,8936.49,14528.73,5592.24,10631.36,19567.85,0,1,2,1,7,1,5,0,0.6150485934700782,61.50485934700782,-8936.49,8936.489999999998,17872.979999999996,1,0
5,1819.89,18808.65,16988.760000000002,3093.28,4913.17,0,2,1,1,9,10,3,1,0.0967529964672389,9.67529964672389,-1819.8899999999994,1819.8899999999999,3639.7799999999993,1,1
4,2911.89,4864.54,1952.65,15273.71,18185.6,0,1,3,4,19,2,4,0,0.5984721120368962,59.84721120368962,-2911.89,2911.8899999999994,5823.779999999999,1,1
5,6387.33,8834.1,2446.7700000000004,15624.39,22011.72,0,2,2,1,9,10,3,1,0.7229493723896729,72.2949372389673,-6387.33,6387.330000000002,12774.660000000002,1,0
5,5947.76,5221.01,-726.75,17514.05,23461.81,0,1,1,1,3,5,6,0,1.1389790521274374,113.89790521274375,-5947.76,5947.760000000002,11895.520000000002,1,1
1,6814.44,7066.62,252.1800000000003,13105.1,6290.660000000001,1,2,1,0,6,19,2,0,0.9641774741709372,96.41774741709372,-6814.44,-6814.44,0.0,1,1
3,6514.95,14432.42,20947.37,18197.13,24712.08,0,1,3,2,7,3,1,0,0.4513795067281351,45.13795067281351,6514.949999999999,6514.950000000001,1.8189894035458565e-12,1,1
1,6670.19,13223.52,6553.330000000001,18562.89,11892.7,0,0,1,0,10,11,3,1,0.5043804992544152,50.43804992544152,-6670.19,-6670.189999999999,9.094947017729282e-13,1,1
5,7586.84,4976.9,-2609.9400000000005,9105.86,16692.7,0,2,0,2,19,22,1,0,1.524104542075976,152.4104542075976,-7586.84,7586.84,15173.68,1,1
4,1836.3,9434.53,7598.23,15289.02,17125.32,0,1,0,4,4,21,4,0,0.19461545880305609,19.461545880305607,-1836.300000000001,1836.2999999999993,3672.6000000000004,1,1
2,2802.26,8372.28,5570.02,10625.94,13428.2,0,1,1,3,10,30,4,1,0.3346669405537615,33.46669405537615,-2802.26,2802.26,5604.52,1,1
4,8747.13,13523.49,4776.360000000001,19042.28,27789.41,0,0,3,3,15,3,3,1,0.6467622808697407,64.67622808697408,-8747.13,8747.130000000001,17494.260000000002,1,1
4,8102.87,13040.09,4937.22,18351.06,26453.93,0,2,3,4,1,19,6,0,0.6213337995520313,62.133379955203125,-8102.87,8102.869999999999,16205.739999999998,1,1
3,1280.1,16581.28,17861.379999999997,8018.77,9298.87,0,1,2,4,8,24,1,0,0.07719686315753925,7.719686315753925,1280.0999999999985,1280.1000000000004,1.8189894035458565e-12,1,0
5,2299.5,5129.66,2830.16,12301.89,14601.39,0,2,2,3,11,4,1,1,0.44818795242717313,44.818795242717314,-2299.5,2299.5,4599.0,1,0
4,1660.18,3742.75,2082.57,1228.61,2888.79,0,0,2,2,19,13,4,0,0.4434537562604341,44.345375626043406,-1660.1799999999998,1660.18,3320.3599999999997,1,0
1,5116.79,9365.11,4248.320000000001,118.94,-4997.85,1,0,0,4,19,28,1,0,0.5463089799287003,54.63089799287003,-5116.79,-5116.79,0.0,1,1
1,8038.69,8228.8,190.10999999999967,3908.67,-4130.02,1,1,1,4,9,27,4,1,0.9767782935186761,97.6778293518676,-8038.69,-8038.6900000000005,9.094947017729282e-13,1,1
5,8748.57,15434.87,6686.300000000001,18463.0,27211.57,0,2,0,0,0,13,2,0,0.5667688313000822,56.676883130008214,-8748.57,8748.57,17497.14,1,1
5,3639.17,17723.44,14084.27,17407.02,21046.19,0,0,3,3,23,1,1,0,0.20531932179521611,20.53193217952161,-3639.1699999999983,3639.1699999999983,7278.3399999999965,1,1
5,1920.01,18763.17,16843.16,3663.15,5583.16,0,2,2,4,19,1,7,0,0.10232320427708767,10.232320427708768,-1920.0099999999984,1920.0099999999998,3840.019999999998,1,0
5,2150.21,9251.76,7101.55,19381.98,21532.19,0,2,3,1,15,31,5,1,0.23238579623809544,23.238579623809542,-2150.21,2150.209999999999,4300.419999999999,1,1
5,2960.86,8682.28,5721.42,18226.92,21187.78,0,2,2,2,7,28,2,0,0.3409840521093412,34.09840521093412,-2960.8600000000006,2960.8600000000006,5921.720000000001,1,0
2,3789.2,11357.4,7568.2,18149.31,21938.51,0,0,3,4,16,7,7,1,0.333603324411889,33.3603324411889,-3789.2,3789.199999999997,7578.399999999997,1,1
1,8265.05,16854.97,8589.920000000002,6702.99,-1562.0599999999995,1,2,3,0,10,26,3,1,0.49033369186110315,49.03336918611031,-8265.05,-8265.05,0.0,1,1
1,3719.3,1872.35,-1846.9500000000005,3963.29,243.98999999999975,1,0,2,2,15,30,5,1,1.985373795606801,198.5373795606801,-3719.3,-3719.3,0.0,1,0
4,3955.44,2716.09,-1239.35,13931.09,17886.53,0,0,0,4,2,4,1,0,1.455763335038589,145.5763335038589,-3955.44,3955.4399999999987,7910.879999999999,1,1
1,1050.85,7389.4,6338.549999999999,446.83,-604.02,0,0,1,3,18,16,1,0,0.14219122104351592,14.219122104351593,-1050.8500000000004,-1050.85,4.547473508864641e-13,1,1
3,7578.45,10822.3,18400.75,10483.23,18061.68,1,1,2,4,22,5,2,0,0.7001977215821422,70.01977215821422,7578.450000000001,7578.450000000001,0.0,1,0
2,5880.6,15037.67,9157.07,12932.81,18813.41,0,1,1,0,3,3,6,0,0.3910319197109851,39.10319197109851,-5880.6,5880.6,11761.2,1,1
4,8285.87,5399.39,-2886.4800000000005,15782.49,24068.36,0,1,1,1,18,19,4,0,1.5343095591244336,153.43095591244335,-8285.87,8285.87,16571.74,1,1
2,2507.45,5857.87,3350.42,924.04,3431.49,0,1,3,1,0,12,5,0,0.4279750190736439,42.797501907364385,-2507.45,2507.45,5014.9,1,1
1,7055.75,10964.88,3909.129999999999,4725.92,-2329.83,1,2,1,3,4,5,6,0,0.6434276136525295,64.34276136525295,-7055.75,-7055.75,0.0,1,1
2,4139.87,1262.03,-2877.84,327.2,4467.07,0,2,2,2,11,5,1,1,3.277728953389864,327.7728953389864,-4139.87,4139.87,8279.74,1,0
4,6775.12,6408.87,-366.25,13817.33,20592.45,0,1,3,4,6,4,7,0,1.0569824349011758,105.69824349011758,-6775.12,6775.120000000001,13550.240000000002,1,1
4,3740.94,7534.38,3793.44,3274.39,7015.33,0,2,1,3,22,7,2,0,0.4964500794916779,49.64500794916779,-3740.94,3740.94,7481.88,1,1
5,9552.74,18223.29,8670.550000000001,6724.09,16276.83,0,1,2,1,12,5,7,1,0.5241762504876732,52.41762504876733,-9552.74,9552.74,19105.48,1,0
3,8726.48,11305.55,20032.03,9011.67,17738.15,0,2,2,2,23,5,1,0,0.771807492117401,77.18074921174009,8726.48,8726.480000000001,1.8189894035458565e-12,1,0
1,1316.11,17097.81,15781.7,10648.44,9332.33,1,2,2,0,23,16,5,0,0.07697085352723375,7.6970853527233745,-1316.1100000000006,-1316.1100000000006,0.0,1,0
5,8906.75,17340.1,8433.349999999999,19465.66,28372.41,0,0,1,3,10,11,5,1,0.5136208199018517,51.362081990185175,-8906.75,8906.75,17813.5,1,1
4,9860.87,2285.83,-7575.040000000001,18699.03,28559.9,0,1,2,4,11,16,7,1,4.312025817397883,431.2025817397883,-9860.87,9860.870000000003,19721.740000000005,1,0
2,9494.11,17502.09,8007.98,13792.25,23286.36,0,0,0,3,9,20,6,1,0.5424247947076773,54.242479470767734,-9494.11,9494.11,18988.22,1,1
3,3520.75,19828.41,23349.16,3522.13,7042.88,1,1,2,1,21,2,1,0,0.1775519291799403,17.75519291799403,3520.75,3520.75,0.0,1,0
1,9024.04,6515.04,-2509.000000000001,16826.41,7802.369999999999,1,0,3,0,22,25,2,0,1.3848963480887166,138.48963480887167,-9024.04,-9024.04,0.0,1,1
2,9360.73,7626.76,-1733.9699999999991,3508.25,12868.98,0,2,0,1,9,26,3,1,1.2271925178558318,122.71925178558318,-9360.73,9360.73,18721.46,1,1
4,3408.75,18622.73,15213.98,12149.74,15558.49,0,2,3,4,14,2,5,1,0.18303261484138786,18.303261484138787,-3408.75,3408.75,6817.5,1,1
2,7743.93,14072.19,6328.26,15575.35,23319.28,0,2,3,0,4,14,6,0,0.5502611703529904,55.02611703529904,-7743.93,7743.9299999999985,15487.859999999999,1,1
4,3504.66,2897.5,-607.1599999999999,12767.19,16271.85,0,0,3,2,8,15,2,0,1.2091288597550456,120.91288597550457,-3504.66,3504.66,7009.32,1,1
5,7236.41,16662.65,9426.240000000002,18184.16,25420.57,0,0,3,2,22,15,3,0,0.4342632016394967,43.42632016394967,-7236.41,7236.41,14472.82,1,1
4,9131.83,4192.32,-4939.51,19673.28,28805.11,0,2,0,3,18,17,1,0,2.177708832142551,217.7708832142551,-9131.83,9131.830000000002,18263.660000000003,1,1
3,2497.2,14888.76,17385.96,8922.1,11419.3,1,1,0,4,23,28,3,0,0.16771257562244118,16.77125756224412,2497.199999999999,2497.199999999999,0.0,1,1
1,762.48,17757.05,16994.57,11878.11,11115.63,1,2,3,3,11,16,7,1,0.042937146815106395,4.2937146815106395,-762.4799999999996,-762.4800000000014,1.8189894035458565e-12,1,1
5,2944.47,9268.24,6323.77,19238.28,22182.75,0,2,0,0,22,25,2,0,0.3176603475581601,31.76603475581601,-2944.4699999999993,2944.470000000001,5888.9400000000005,1,1
3,4962.12,3285.82,8247.94,14362.59,19324.71,0,0,0,3,13,17,1,1,1.509702387109729,150.9702387109729,4962.120000000001,4962.119999999999,1.8189894035458565e-12,1,1
3,4023.09,11800.72,15823.81,10753.09,14776.18,1,2,2,3,18,23,2,0,0.3408901414370109,34.08901414370109,4023.09,4023.09,0.0,1,0
5,8190.29,11630.98,3440.69,18943.93,27134.22,0,2,2,0,6,7,2,0,0.7041183014413711,70.41183014413711,-8190.289999999999,8190.290000000001,16380.58,1,0
2,2542.45,2674.39,131.94000000000003,17362.78,19905.23,0,0,0,2,14,23,5,1,0.9503100482546469,95.03100482546469,-2542.45,2542.4500000000007,5084.900000000001,1,1
1,7511.88,18066.79,10554.91,1603.41,-5908.47,0,0,2,0,6,19,4,0,0.4157608650532245,41.57608650532245,-7511.880000000001,-7511.88,9.094947017729282e-13,1,0
1,9158.58,13302.58,4144.0,16961.17,7802.589999999998,1,0,3,1,18,20,6,0,0.6884297309446029,68.84297309446029,-9158.58,-9158.58,0.0,1,1
5,1844.78,10687.76,8842.98,10543.11,12387.89,0,2,1,1,2,5,2,0,0.17259064662318171,17.25906466231817,-1844.7800000000007,1844.7799999999988,3689.5599999999995,1,1
2,9989.44,7830.51,-2158.9300000000003,9564.97,19554.41,0,2,0,1,8,11,4,0,1.2755445629259237,127.55445629259236,-9989.44,9989.44,19978.88,1,1
4,1305.53,10174.77,8869.24,18290.0,19595.53,0,1,2,2,1,3,5,0,0.1282979076767655,12.829790767676549,-1305.5300000000007,1305.5299999999988,2611.0599999999995,1,0
3,4012.53,18754.06,22766.59,3416.53,7429.06,0,1,1,3,13,18,7,1,0.21394386368265417,21.394386368265415,4012.529999999999,4012.53,1.3642420526593924e-12,1,1
4,9025.81,16068.11,7042.300000000001,11088.22,20114.03,0,2,3,4,21,13,7,0,0.5616869882650626,56.16869882650626,-9025.81,9025.81,18051.62,1,1
1,9918.68,17171.45,7252.77,10761.2,842.5200000000004,1,1,3,0,7,3,5,0,0.5775925974453266,57.75925974453266,-9918.68,-9918.68,0.0,1,1
5,473.99,19232.91,18758.92,13343.73,13817.72,0,2,1,0,7,12,7,0,0.024643455230891693,2.464345523089169,-473.9900000000016,473.9899999999998,947.9800000000014,1,1
3,1577.76,5455.61,7033.37,15103.44,16681.2,1,0,0,3,18,1,3,0,0.2891465580277865,28.91465580277865,1577.7600000000002,1577.7600000000002,0.0,1,1
1,2856.83,19538.71,16681.879999999997,6951.9,4095.07,0,2,3,3,6,19,1,0,0.14620636641997245,14.620636641997246,-2856.8300000000017,-2856.8299999999995,2.2737367544323206e-12,1,1
1,7827.97,7175.79,-652.1800000000003,6719.61,-1108.3600000000006,1,2,0,2,14,16,1,1,1.0907341583075443,109.07341583075443,-7827.97,-7827.97,0.0,1,1
1,6597.93,16864.71,10266.78,13758.82,7160.889999999999,1,2,0,0,11,18,2,1,0.3912038093860265,39.12038093860265,-6597.9299999999985,-6597.93,1.8189894035458565e-12,1,1
2,6395.39,5667.49,-727.9000000000005,3712.98,10108.37,0,2,1,3,2,1,5,0,1.12823520902392,112.823520902392,-6395.39,6395.390000000001,12790.780000000002,1,1
4,6129.13,3349.6,-2779.53,9676.37,15805.5,0,0,2,2,18,8,4,0,1.8292634155076704,182.92634155076703,-6129.13,6129.129999999999,12258.259999999998,1,0
4,2139.13,19786.03,17646.899999999998,18899.82,21038.95,0,0,0,2,5,17,7,0,0.10810768468031838,10.810768468031839,-2139.130000000001,2139.130000000001,4278.260000000002,1,1
5,8732.1,6565.08,-2167.0200000000004,7208.45,15940.55,0,0,2,3,2,29,2,0,1.3298802329548225,132.98802329548224,-8732.1,8732.099999999999,17464.199999999997,1,0
4,613.65,8857.18,8243.53,1030.03,1643.6799999999998,0,1,0,3,4,14,4,0,0.06927495264264216,6.927495264264216,-613.6499999999996,613.6499999999999,1227.2999999999995,1,1
3,1720.46,6588.0,8308.46,16278.68,17999.14,1,1,0,4,6,18,5,0,0.26111094247989075,26.111094247989076,1720.4599999999991,1720.4599999999991,0.0,1,1
